order_id,order_date,status,item_id,sku,qty_ordered,price,value,Discount_Percent,discount_amount,category,payment_method,year,month,Gender,age,City,Reasons for cancelation and order refund
193122,03/23/2021,canceled,751984,ENTORI5A829F3B38644,2,1979.2,1979.2,11.11560226,21999.99999,Entertainment,Payaxis,2021,3,FEMALE,36,Alexandria,product damaged during shipping
128963,12/25/2020,complete,666254,ENTSAM5A0BF25AA030B,2,2950.0,2950.0,10.16949153,30000.00001,Entertainment,easypay_voucher,2020,12,MALE,18,Alexandria,No Cancelation or Refund
160605,01/13/2021,order_refunded,713827,KABSTI5A044B27F0449,2,18.8,18.8,0.0,0.0,Kids & Baby,cod,2021,1,MALE,24,Cairo,product did not meet the customer’s expectations
199045,03/26/2021,received,757664,KABEDU59AD63267C21B,2,104.0,104.0,0.0,0.0,Kids & Baby,cod,2021,3,FEMALE,69,Mansoura,No Cancelation or Refund
257962,06/13/2021,canceled,845908,MATHUA5AA6562AC6B1F,2,2396.0,2396.0,0.0,0.0,Mobiles & Tablets,bankalfalah,2021,6,MALE,58,Cairo,product did not match the description
142457,04/15/2021,complete,780869,MATPAN5A8188EC3C962,11,205.2,2052.0,0.0,0.0,Mobiles & Tablets,Payaxis,2021,4,FEMALE,48,Mansoura,No Cancelation or Refund
74536,04/11/2021,received,776919,WOFLAL5A8ED2981D227,2,129.0,129.0,0.0,0.0,Women's Fashion,cod,2021,4,MALE,33,Alexandria,No Cancelation or Refund
100068,12/24/2020,order_refunded,660277,SOGAMB5A09BA227FB38,2,14.0,14.0,0.0,0.0,Soghaat,cod,2020,12,FEMALE,18,Tanta,product arrived too late
103344,05/18/2021,complete,824988,MATVOI5AC341BD988E4,11,159.9,1599.0,0.0,0.0,Mobiles & Tablets,easypay_voucher,2021,5,FEMALE,65,Tanta,No Cancelation or Refund
2634,12/20/2020,canceled,618784,HALEMA59BA8E3B15AAE,3,36.3,72.6,20.0,1452.0,Home & Living,Easypay,2020,12,FEMALE,39,Alexandria,Arriving date has changed
50093,11/12/2020,canceled,593950,MATREM59D774FE8A220,4,150.0,450.0,30.0,13500.0,Mobiles & Tablets,Payaxis,2020,11,MALE,19,Alexandria,product delivered to a wrong address
123498,12/24/2020,complete,660025,MEFARC5A09A39FD47EC-M,3,78.0,156.0,0.0,0.0,Men's Fashion,cod,2020,12,MALE,38,Mansoura,No Cancelation or Refund
172339,02/08/2021,complete,727847,MEFAYB59FAB695BD4A4-L,2,69.9,69.9,0.0,0.0,Men's Fashion,cod,2021,2,MALE,73,Tanta,No Cancelation or Refund
159906,01/17/2021,canceled,717155,KABPLA59EF23F4C8FA1,3,69.9,139.8,0.0,0.0,Kids & Baby,cod,2021,1,MALE,30,Cairo,bad reviews
121809,12/24/2020,complete,657918,WOFDEA59F737907C38E,2,99.9,99.9,0.0,0.0,Women's Fashion,cod,2020,12,FEMALE,64,Tanta,No Cancelation or Refund
265378,06/27/2021,received,856885,BAGRIV5A7171B825FB7,2,25.5,25.5,0.0,0.0,Beauty & Grooming,cod,2021,6,FEMALE,37,Mansoura,No Cancelation or Refund
216619,04/16/2021,canceled,783204,ENTTCL5A7FEF9523346,2,2031.0,2031.0,18.38552437,37341.0,Entertainment,Payaxis,2021,4,FEMALE,48,Alexandria,product did not match the description
43760,12/27/2020,complete,675336,MATSAM59DB75ADB2F80,2,1369.8,1369.8,19.87516426,27225.0,Mobiles & Tablets,easypay_voucher,2020,12,FEMALE,34,Cairo,No Cancelation or Refund
3746,10/02/2020,order_refunded,575443,Peacock_Sandwhich maker - peacock,2,105.0,105.0,0.0,0.0,Appliances,cod,2020,10,FEMALE,35,Cairo,product defects
141080,12/27/2020,canceled,679673,ENTTCL59DE2FA7A8EF8,1,2299.9,0.0,4.348015131,0.0,Entertainment,Easypay,2020,12,FEMALE,26,Alexandria,product arrived too late
168799,01/29/2021,received,722137,WOFBUY59EF93AFF34BA,2,19.8,19.8,0.0,0.0,Women's Fashion,cod,2021,1,FEMALE,41,Cairo,No Cancelation or Refund
164287,01/16/2021,canceled,715782,MATLEN5A000D63006BF,2,1030.9,1030.9,0.0,0.0,Mobiles & Tablets,cod,2021,1,MALE,52,Cairo,product did not meet the customer’s expectations
205840,06/17/2021,canceled,849241,COMWD5A7E0490D2EA4,3,647.4,1294.8,20.58480074,26653.2,Computing,Easypay,2021,6,FEMALE,22,Cairo,High Price and Cheaper alternative
56461,12/20/2020,complete,627526,APPBIN59F97224AEF72,4,134.8,404.4,34.83679525,14088.0,Appliances,Easypay,2020,12,MALE,48,Alexandria,No Cancelation or Refund
151437,12/28/2020,complete,693460,MATSAM59DB75ADB2F80,3,1369.8,2739.6,29.62257264,81154.0,Mobiles & Tablets,Easypay,2020,12,MALE,53,Alexandria,No Cancelation or Refund
65052,12/05/2020,complete,605993,MATSAM59B7EAD956EEC,2,1505.3,1505.3,13.2863881,20000.00001,Mobiles & Tablets,Easypay,2020,12,FEMALE,55,Cairo,No Cancelation or Refund
219596,04/17/2021,complete,786272,WOFASI5AA7CA6ADF2EE,3,779.5,1559.0,20.0,31180.0,Women's Fashion,Payaxis,2021,4,MALE,60,Cairo,No Cancelation or Refund
180594,04/18/2021,received,788945,SOGSND5A437543E2206,2,22.4,22.4,0.0,0.0,Soghaat,Easypay_MA,2021,4,FEMALE,35,Cairo,No Cancelation or Refund
164030,02/22/2021,canceled,732877,MATSAM5A61A5C1921E9,2,2860.0,2860.0,0.0,0.0,Mobiles & Tablets,Easypay,2021,2,MALE,60,Cairo,product did not meet the customer’s expectations
220696,04/17/2021,canceled,787252,OTHPCB5A7D846CDE124,2,400.0,400.0,0.0,0.0,Others,jazzwallet,2021,4,MALE,28,Alexandria,product did not match the description
50481,12/21/2020,canceled,640123,MATOPP59D1F6DF43E8C,2,1855.7,1855.7,10.0,18557.0,Mobiles & Tablets,easypay_voucher,2020,12,FEMALE,60,Alexandria,product delivered to a wrong address
108529,12/29/2020,complete,696890,APPORI5A05B22F3720C,2,2552.1,2552.1,19.59170879,50000.0,Appliances,easypay_voucher,2020,12,MALE,35,Cairo,No Cancelation or Refund
202370,03/30/2021,complete,762462,COMLEN5A059BD6D3DA3,1,2698.0,0.0,9.822090437,0.0,Computing,Payaxis,2021,3,FEMALE,51,Tanta,No Cancelation or Refund
150345,12/28/2020,canceled,691961,MATHUA59B7EB4D845C1,2,2113.4,2113.4,14.1951358,30000.0,Mobiles & Tablets,Easypay,2020,12,FEMALE,35,Tanta,product damaged during shipping
27242,12/29/2020,canceled,699065,HALDYN5A0029A470DE4,5,39.9,159.6,20.0,3192.0,Home & Living,Easypay,2020,12,FEMALE,28,Alexandria,product arrived too late
93262,12/21/2020,order_refunded,640308,MEFAYB59F76BC97DCAA-XL,2,69.9,69.9,0.0,0.0,Men's Fashion,cod,2020,12,MALE,43,Cairo,Arriving date has changed
113359,12/23/2020,canceled,653470,MATHUA5A0C4FB835E9A,2,2355.6,2355.6,12.73560876,30000.0,Mobiles & Tablets,easypay_voucher,2020,12,FEMALE,27,Alexandria,product damaged during shipping
210327,04/07/2021,received,773549,WOFSIT5A993A8305A79,6,63.0,315.0,51.74603175,16300.0,Women's Fashion,Easypay_MA,2021,4,MALE,68,Tanta,No Cancelation or Refund
142036,03/19/2021,canceled,744985,APPDAW5A7B3ABA16056,3,553.2,1106.4,0.0,0.0,Appliances,cod,2021,3,FEMALE,45,Cairo,product arrived too late
106800,12/26/2020,canceled,670194,MEFBIS5A06C28DD4F8F,2,99.9,99.9,0.0,0.0,Men's Fashion,Easypay,2020,12,FEMALE,21,Mansoura,product is not required anymore
207158,04/03/2021,canceled,768844,OTHPCB5A7D845D80AF4,3,600.0,1200.0,0.0,0.0,Others,Payaxis,2021,4,MALE,57,Cairo,High Price and Cheaper alternative
128117,12/25/2020,canceled,665170,HALSHO59F82EA23FB6F,3,28.9,57.8,0.0,0.0,Home & Living,Easypay,2020,12,MALE,57,Tanta,High Price and Cheaper alternative
153001,12/29/2020,complete,695589,MEFTHE59F6D780CDF16-42,2,59.9,59.9,10.0,599.0,Men's Fashion,Easypay_MA,2020,12,MALE,57,Cairo,No Cancelation or Refund
212275,04/10/2021,canceled,776534,MEFPAK5A5323B0D9C2A-M,5,69.9,279.6,41.41630901,11580.0,Men's Fashion,Easypay,2021,4,FEMALE,67,Alexandria,receiving wrong product
144171,12/27/2020,complete,683666,MATINF59C9002A3CDEC,2,1278.9,1278.9,0.0,0.0,Mobiles & Tablets,cod,2020,12,FEMALE,35,Cairo,No Cancelation or Refund
149130,05/22/2021,complete,828217,WOFJUN59FB0FA910524,2,244.25,244.25,0.0,0.0,Women's Fashion,cod,2021,5,MALE,74,Cairo,No Cancelation or Refund
272576,07/31/2021,received,878171,MATABN5B029D85C500B,2,17.5,17.5,0.0,0.0,Mobiles & Tablets,cod,2021,7,MALE,20,Alexandria,No Cancelation or Refund
91591,12/20/2020,received,626216,MEFARM59F85E26280A7-XL,2,99.8,99.8,0.0,0.0,Men's Fashion,cod,2020,12,FEMALE,67,Cairo,No Cancelation or Refund
285309,09/19/2021,canceled,901946,MATINF5B4498BA13C47,2,1551.0,1551.0,0.0,0.0,Mobiles & Tablets,bankalfalah,2021,9,FEMALE,31,Alexandria,bad reviews
204966,04/01/2021,complete,765982,MATINF5A7D8FD8D4881,2,1269.9,1269.9,17.8746358,22699.0,Mobiles & Tablets,Easypay,2021,4,FEMALE,60,Cairo,No Cancelation or Refund
143148,12/27/2020,canceled,682336,WOFALK59EE5686EF1F4,2,259.9,259.9,10.94921124,2845.7,Women's Fashion,Easypay,2020,12,MALE,25,Alexandria,product arrived too late
199881,03/27/2021,canceled,758858,WOFCHA5A7DA13AF005C,2,110.0,110.0,0.0,0.0,Women's Fashion,cod,2021,3,MALE,51,Tanta,Arriving date has changed
151409,12/28/2020,received,693433,WOFALK5A12AD20C4087,2,135.0,135.0,0.0,0.0,Women's Fashion,cod,2020,12,MALE,56,Cairo,No Cancelation or Refund
244519,05/17/2021,complete,823992,MEFEZI59EDFA9ABC815,2,101.8,101.8,0.0,0.0,Men's Fashion,cod,2021,5,FEMALE,43,Mansoura,No Cancelation or Refund
196830,06/28/2021,received,858786,WOFAG5A8D022798C6B-M,11,45.0,450.0,0.0,0.0,Women's Fashion,cod,2021,6,FEMALE,56,Cairo,No Cancelation or Refund
102577,12/21/2020,canceled,636966,MATHUA5A0C4EE7E55DF,2,1255.1,1255.1,15.73659469,19751.0,Mobiles & Tablets,Easypay_MA,2020,12,MALE,38,Alexandria,product arrived too late
150114,12/28/2020,complete,691586,WOFGUL59B7B06A247B2,2,192.5,192.5,0.0,0.0,Women's Fashion,cod,2020,12,MALE,60,Alexandria,No Cancelation or Refund
182281,06/24/2021,canceled,855857,BAGCUR5AE04F6A68526,2,0.5,0.5,0.0,0.0,Beauty & Grooming,cod,2021,6,FEMALE,47,Giza,High Price and Cheaper alternative
202625,03/30/2021,canceled,762824,APPHAI5A8FFC89216FA,4,1090.0,3270.0,38.53211009,125999.99999,Appliances,Payaxis,2021,3,MALE,24,Cairo,High Price and Cheaper alternative
96599,04/18/2021,complete,788759,MATTEL5A7D7747BEF93,3,578.0,1156.0,20.0,23120.0,Mobiles & Tablets,Easypay,2021,4,FEMALE,45,Cairo,No Cancelation or Refund
246403,05/29/2021,canceled,831410,MATHUA5A804E47B2650,2,2999.9,2999.9,0.0,0.0,Mobiles & Tablets,bankalfalah,2021,5,FEMALE,64,Cairo,product did not match the description
141947,12/27/2020,complete,684105,APPJAC59B9252C10001,1,191.0,0.0,5.235602094,0.0,Appliances,Easypay,2020,12,FEMALE,35,Cairo,No Cancelation or Refund
63599,11/29/2020,complete,604286,BAGJUN59C10D07F39B1,3,168.7,337.4,20.0,6748.0,Beauty & Grooming,Easypay,2020,11,FEMALE,51,Alexandria,No Cancelation or Refund
14772,05/08/2021,canceled,820321,MEFSIK5AA238A5177C1-9,2,99.9,99.9,0.0,0.0,Men's Fashion,Payaxis,2021,5,MALE,67,Cairo,Arriving date has changed
232915,04/29/2021,canceled,805795,OTHPCB5AB351EC4F66C,6,50.0,250.0,0.0,0.0,Others,Easypay,2021,4,FEMALE,19,Tanta,product did not match the description
31566,11/06/2020,order_refunded,587963,MATSAM59B7E8D3E0A3E,2,1374.2,1374.2,0.0,0.0,Mobiles & Tablets,mcblite,2020,11,MALE,67,Mansoura,product defects
98625,12/20/2020,complete,632951,MATONE5A01A9FD8D859,3,29.9,59.8,20.0,1196.0,Mobiles & Tablets,Easypay,2020,12,FEMALE,27,Cairo,No Cancelation or Refund
177664,07/09/2021,received,866930,HASQAR5A536970F0677,3,13.3,26.6,0.0,0.0,Health & Sports,cod,2021,7,MALE,50,Cairo,No Cancelation or Refund
130506,12/26/2020,complete,668262,MATHUA5A0C4EEFA7A5B,2,1255.1,1255.1,15.73659469,19751.0,Mobiles & Tablets,easypay_voucher,2020,12,FEMALE,24,Mansoura,No Cancelation or Refund
228564,04/30/2021,canceled,815142,OTHPCB5ABB206975BE7,5,50.0,200.0,0.0,0.0,Others,Easypay_MA,2021,4,MALE,59,Alexandria,product damaged during shipping
70589,01/12/2021,complete,713152,WOFDEA5A23FAD94A3B5-M,2,39.9,39.9,0.0,0.0,Women's Fashion,cod,2021,1,MALE,65,Alexandria,No Cancelation or Refund
235368,04/30/2021,received,810820,OTHPCB5ABB2073BDF0C,2,50.0,50.0,0.0,0.0,Others,Easypay,2021,4,FEMALE,74,Alexandria,No Cancelation or Refund
28655,06/17/2021,canceled,849775,ENTSAM5A54B6543F8A6,1,4547.0,0.0,9.0,0.0,Entertainment,jazzwallet,2021,6,MALE,42,Giza,product arrived too late
73105,12/13/2020,canceled,611173,MATSAM59DB75A984259,2,1400.0,1400.0,0.0,0.0,Mobiles & Tablets,easypay_voucher,2020,12,MALE,74,Cairo,product did not meet the customer’s expectations
146993,12/28/2020,canceled,688829,MATSAM59DB75B22199F,2,2760.4,2760.4,14.49065353,40000.0,Mobiles & Tablets,easypay_voucher,2020,12,FEMALE,35,Tanta,High Price and Cheaper alternative
929,10/31/2020,order_refunded,585367,OTHQMO59CCAF98B0200,3,10.0,20.0,0.0,0.0,Others,cod,2020,10,MALE,40,Alexandria,receiving wrong product
138575,12/28/2020,canceled,689257,COMSTY59F9C1122A9A5,2,89.5,89.5,0.0,0.0,Computing,Payaxis,2020,12,FEMALE,56,Alexandria,product arrived too late
151420,12/28/2020,complete,693441,WOFJUN59FB0FA38CD9A,2,248.5,248.5,0.0,0.0,Women's Fashion,Easypay,2020,12,MALE,23,Cairo,No Cancelation or Refund
75726,12/14/2020,order_refunded,612736,MATSAM59DB757FB47A2,1,7416.7,0.0,9.438159828,0.0,Mobiles & Tablets,cod,2020,12,FEMALE,56,Alexandria,Arriving date has changed
150253,12/28/2020,complete,691872,BAGEMA59BAB10EF1FCC,3,40.0,80.0,0.0,0.0,Beauty & Grooming,cod,2020,12,FEMALE,37,Cairo,No Cancelation or Refund
69392,12/12/2020,canceled,609066,KNO59D64DA20D4F1,2,18.4,18.4,0.0,0.0,Superstore,jazzwallet,2020,12,MALE,47,Cairo,Arriving date has changed
151291,03/24/2021,canceled,754759,MATSAM5A7DBC5FB549C,2,1716.0,1716.0,13.0,22308.0,Mobiles & Tablets,easypay_voucher,2021,3,FEMALE,44,Cairo,product damaged during shipping
64270,12/02/2020,canceled,605033,WOFCHA59F3417E787BB,2,365.0,365.0,0.0,0.0,Women's Fashion,cod,2020,12,FEMALE,38,Cairo,High Price and Cheaper alternative
226889,04/27/2021,canceled,797199,WOFATA5AAA54A7F1663,2,249.9,249.9,0.0,0.0,Women's Fashion,Easypay,2021,4,FEMALE,68,Cairo,product did not match the description
173984,07/27/2021,received,876208,SOGALM5A8BD55CD82F1,2,22.5,22.5,0.0,0.0,Soghaat,cod,2021,7,FEMALE,39,Cairo,No Cancelation or Refund
64530,12/03/2020,complete,605395,BAGNAD59E0ABA76B041,2,125.0,125.0,0.0,0.0,Beauty & Grooming,cod,2020,12,MALE,63,Al Sharqiya,No Cancelation or Refund
158619,01/05/2021,canceled,707546,WOFIMA59F96D5CB73B8-XL,2,339.0,339.0,0.0,0.0,Women's Fashion,Easypay,2021,1,MALE,30,Cairo,bad reviews
256642,06/12/2021,received,843461,MEFDEA5AE6CB9FB7BFD,2,69.9,69.9,0.0,0.0,Men's Fashion,cod,2021,6,FEMALE,72,Cairo,No Cancelation or Refund
45388,04/01/2021,complete,766348,MATSAM5A7DBD43A7652,2,2919.9,2919.9,13.42477482,39199.0,Mobiles & Tablets,Easypay,2021,4,FEMALE,58,Cairo,No Cancelation or Refund
20640,11/15/2020,received,596364,RAF59D64DA5B1AE5,3,5.5,11.0,20.0,220.0,Superstore,Easypay,2020,11,MALE,45,Cairo,No Cancelation or Refund
6452,03/25/2021,canceled,756594,BAGDEA5A23FADA745DF,2,69.9,69.9,0.0,0.0,Beauty & Grooming,cod,2021,3,FEMALE,66,Cairo,product arrived too late
54407,11/22/2020,canceled,600695,WOFJUN59ACF4CA78DBB,3,261.4,522.8,20.0,10456.0,Women's Fashion,Payaxis,2020,11,FEMALE,57,Cairo,product arrived too late
77210,12/14/2020,complete,613803,APPORI59DE07F8A408A,2,506.5,506.5,0.0,0.0,Appliances,cod,2020,12,FEMALE,40,Cairo,No Cancelation or Refund
283507,09/14/2021,received,896016,MATSAM5B4F45A2E4BB1,2,2099.9,2099.9,0.0,0.0,Mobiles & Tablets,cod,2021,9,FEMALE,44,Alexandria,No Cancelation or Refund
180107,04/30/2021,canceled,811296,OTHPCB5ABB206412D1D,6,500.0,2500.0,0.0,0.0,Others,Easypay,2021,4,MALE,48,Cairo,High Price and Cheaper alternative
78595,01/21/2021,complete,718976,HALYM5A016C9E3185E,2,74.9,74.9,0.0,0.0,Home & Living,cod,2021,1,MALE,38,Cairo,No Cancelation or Refund
148309,12/31/2020,complete,702622,MATSAM59DB757FB47A2,2,6979.2,6979.2,0.0,0.0,Mobiles & Tablets,easypay_voucher,2020,12,MALE,75,Cairo,No Cancelation or Refund
85781,12/20/2020,complete,620993,ENTSON59FABFAA3E9F9,3,3389.5,6779.0,20.65201357,139999.99999,Entertainment,easypay_voucher,2020,12,MALE,47,Cairo,No Cancelation or Refund
117344,12/23/2020,canceled,652447,MEFWIN59C9078997B25,2,29.9,29.9,0.0,0.0,Men's Fashion,Easypay,2020,12,MALE,28,Cairo,product damaged during shipping
161993,02/14/2021,complete,729582,APPDAW5A54A37A0CB22,2,542.6,542.6,18.42978253,10000.0,Appliances,Easypay,2021,2,MALE,68,Tanta,No Cancelation or Refund
225216,06/27/2021,canceled,857739,BAGKEM59D91ADF37AD5,2,142.5,142.5,15.0,2137.5,Beauty & Grooming,Easypay,2021,6,FEMALE,61,Mansoura,product did not match the description
196144,03/24/2021,complete,754582,ENTPAN59C11BE48FD71,2,2340.0,2340.0,0.0,0.0,Entertainment,cod,2021,3,MALE,36,Alexandria,No Cancelation or Refund
276955,08/12/2021,received,883394,SOGSND5A4375456C10A,11,16.5,165.0,0.0,0.0,Soghaat,bankalfalah,2021,8,FEMALE,26,Cairo,No Cancelation or Refund
43919,12/21/2020,canceled,638351,MATSAM59DB75ADB2F80,2,1400.0,1400.0,14.5,20300.0,Mobiles & Tablets,easypay_voucher,2020,12,FEMALE,48,Mansoura,product arrived too late
60207,06/29/2021,order_refunded,859812,HASQAR5A5369034ECAE,2,19.5,19.5,0.0,0.0,Health & Sports,cod,2021,6,MALE,32,Cairo,product arrived too late
233175,04/29/2021,canceled,808134,OTHPCB5AB351EF2864B,3,50.0,100.0,0.0,0.0,Others,Easypay,2021,4,FEMALE,63,Cairo,product did not match the description
127904,12/26/2020,complete,668143,BAGAJM59E843C030D09,3,36.9,73.8,0.0,0.0,Beauty & Grooming,cod,2020,12,FEMALE,45,Alexandria,No Cancelation or Refund
193080,03/28/2021,complete,760422,ENTNOB5A14947A21475,2,1583.3,1583.3,10.1054759,15999.99999,Entertainment,Easypay,2021,3,MALE,57,Cairo,No Cancelation or Refund
151140,12/28/2020,canceled,693096,MATINF59C9002A3CDEC,1,1278.9,0.0,5.0,0.0,Mobiles & Tablets,easypay_voucher,2020,12,MALE,65,Cairo,product damaged during shipping
276031,08/04/2021,canceled,879757,MATVIV5AE4AF9152BE5,2,3300.0,3300.0,0.0,0.0,Mobiles & Tablets,bankalfalah,2021,8,FEMALE,50,Cairo,product did not match the description
20267,10/25/2020,order_refunded,583473,BAGZEE59AD665FD7F51,2,167.9,167.9,0.0,0.0,Beauty & Grooming,customercredit,2020,10,MALE,41,Giza,product defects
248936,05/29/2021,canceled,831639,MATXIA5AC4B3865C04E,2,1299.9,1299.9,0.0,0.0,Mobiles & Tablets,cod,2021,5,FEMALE,31,Cairo,receiving wrong product
113017,12/22/2020,complete,648050,MEFALH5A003BC087C00,2,69.9,69.9,10.0,699.0,Men's Fashion,easypay_voucher,2020,12,FEMALE,60,Alexandria,No Cancelation or Refund
29435,10/26/2020,canceled,583894,COMHP59AD3350E065A,2,1638.3,1638.3,0.0,0.0,Computing,Easypay,2020,10,FEMALE,54,Cairo,product arrived too late
243373,05/25/2021,complete,829608,MEFMUN5A3BA5C453434-8,2,119.9,119.9,0.0,0.0,Men's Fashion,customercredit,2021,5,MALE,19,Cairo,No Cancelation or Refund
252175,06/06/2021,order_refunded,836509,HASQAR5A950338603F8,3,55.8,111.6,0.0,0.0,Health & Sports,bankalfalah,2021,6,FEMALE,69,Cairo,product defects
243093,05/10/2021,order_refunded,821115,SADSTB59ACB449CE02E,2,36.2,36.2,0.0,0.0,School & Education,cod,2021,5,FEMALE,53,Cairo,product defects
204787,04/01/2021,canceled,765794,ENTECO5A7D47E0F409E,2,2050.0,2050.0,11.0,22550.0,Entertainment,easypay_voucher,2021,4,FEMALE,62,Mansoura,High Price and Cheaper alternative
67942,12/19/2020,order_refunded,617054,MEFBAT5A0144D4DC44E-44,2,49.9,49.9,0.0,0.0,Men's Fashion,cod,2020,12,FEMALE,73,Alexandria,product defects
206374,04/02/2021,complete,767962,WOFALK5A8D08E6391A7,2,190.0,190.0,0.0,0.0,Women's Fashion,cod,2021,4,FEMALE,50,Mansoura,No Cancelation or Refund
176940,05/26/2021,received,829786,HASQAR5A536937D2E6A,2,19.5,19.5,0.0,0.0,Health & Sports,cod,2021,5,MALE,50,Cairo,No Cancelation or Refund
206698,04/10/2021,complete,776075,MEFECH5A5DA50F8BB65-43,2,69.9,69.9,0.0,0.0,Men's Fashion,cod,2021,4,FEMALE,53,Alexandria,No Cancelation or Refund
252764,06/07/2021,canceled,837642,MATVOI5AC341BD988E4,3,159.9,319.8,0.0,0.0,Mobiles & Tablets,jazzwallet,2021,6,MALE,66,Cairo,receiving wrong product
106051,03/01/2021,complete,735214,SOGSND5A4375413E991,4,87.0,261.0,36.44827586,9513.0,Soghaat,Easypay,2021,3,MALE,56,Cairo,No Cancelation or Refund
19026,02/14/2021,canceled,730189,MATSAM5A04229BEDA2C,1,3906.3,0.0,2.559967232,0.0,Mobiles & Tablets,Easypay,2021,2,FEMALE,18,Alexandria,Arriving date has changed
63602,05/18/2021,complete,826553,MOR59F333319808D,6,47.4,237.0,52.74472574,12500.5,Superstore,Payaxis,2021,5,FEMALE,51,Mansoura,No Cancelation or Refund
226538,04/27/2021,canceled,796924,ENTWHO5A997CE2B9EA4,4,69.9,209.7,32.71816881,6861.0,Entertainment,Easypay_MA,2021,4,MALE,74,Cairo,product did not match the description
203265,04/17/2021,complete,786628,ENTECO5A8E6736B6159,2,3468.8,3468.8,12.88284133,44688.00001,Entertainment,Payaxis,2021,4,MALE,40,Cairo,No Cancelation or Refund
44423,06/16/2021,received,848782,VIT5ABCCF7FDF973,11,79.5,795.0,20.0,15900.0,Superstore,Easypay,2021,6,FEMALE,59,Cairo,No Cancelation or Refund
23015,11/06/2020,order_refunded,587568,MEFMAR59ABF6EA7BE1A,2,84.9,84.9,0.0,0.0,Men's Fashion,cod,2020,11,MALE,65,Alexandria,product defects
94301,12/21/2020,canceled,640084,MATHUA5A0C4EE8ABB3D,2,2109.3,2109.3,0.0,0.0,Mobiles & Tablets,cod,2020,12,MALE,68,Mansoura,product arrived too late
87914,12/20/2020,canceled,627783,MEFBNB5A046DA417C54-M,2,44.9,44.9,0.0,0.0,Men's Fashion,Easypay,2020,12,MALE,26,Tanta,High Price and Cheaper alternative
56383,11/19/2020,canceled,598229,OTHYAY59E0CBC0A0676,3,150.0,300.0,0.0,0.0,Others,easypay_voucher,2020,11,FEMALE,58,Mansoura,product arrived too late
184914,03/26/2021,order_refunded,758548,OTHPCB5A8AB49DB84FF,3,0.1,0.2,0.0,0.0,Others,customercredit,2021,3,MALE,18,Cairo,Arriving date has changed
257828,06/13/2021,canceled,845599,ENTROC5AE17BD03516D,3,405.3,810.6,24.0,19454.4,Entertainment,Easypay,2021,6,FEMALE,63,Cairo,product did not match the description
199365,03/26/2021,complete,758155,MATHUA5A7D77457B338,1,2894.4,0.0,6.564400221,0.0,Mobiles & Tablets,easypay_voucher,2021,3,FEMALE,41,Cairo,No Cancelation or Refund
30490,10/28/2020,canceled,584322,WOFGUL59B7B156B95F7,7,320.0,1920.0,62.5,120000.0,Women's Fashion,jazzvoucher,2020,10,MALE,33,Cairo,product arrived too late
21205,11/27/2020,received,602772,MEFBUY59B7C3DDC2CA3-44,2,39.9,39.9,0.0,0.0,Men's Fashion,cod,2020,11,MALE,40,Alexandria,No Cancelation or Refund
52091,12/27/2020,canceled,673309,MATSAM59D74470AD085,1,9427.1,0.0,9.546944447,0.0,Mobiles & Tablets,easypay_voucher,2020,12,MALE,49,Cairo,product delivered to a wrong address
